State,YearQuarter,employment_growth,GDP,gdp_growth,EPU_value_Quarterly,composite_rates,growth_STLFSI4,diff_CLOSE,diff_CPIAUCSL
alabama,2005Q2,0.0023549319723161,197495.8,0.0093155417456674,109.1919470104522,3.1833333333333336,-0.16404676820911135,0.6202945696721329,1.299999999999983
alabama,2005Q3,0.0016314703868879,196798.5,-0.0035307079948028,107.7503113766588,3.783333333333333,0.18800643497834746,-1.1565625000000015,2.933333333333337
alabama,2005Q4,0.000867246525061,199018.6,0.0112810819188153,63.52991563826307,4.296666666666667,-0.0946281257421937,0.5309647817460323,1.8333333333333144
alabama,2006Q1,0.0015239250720429,199142.9,0.0006245647391751,58.26970297473781,4.633333333333333,0.3231746289401334,-0.7393266769073215,1.0333333333333599
alabama,2006Q2,0.0019400084134737,200031.3,0.0044611181217104,90.09487612190247,5.08,-0.06388394773967976,2.486310803891447,1.799999999999983
alabama,2006Q3,0.0025787099779882,199875.0,-0.0007813777143876,110.41801476905204,5.193333333333334,-0.03460505192805419,-0.9207936507936498,1.9000000000000057
alabama,2006Q4,0.0016530363768951,200646.3,0.0038589118198872,73.44055762290073,5.1499999999999995,0.045636183155590704,-2.5730158730158728,-0.8333333333333144
alabama,2007Q1,-0.000834148801125,199991.2,-0.0032649493162842,108.96855286932949,5.1499999999999995,0.04336043360433606,1.5286859224564147,1.9836666666666645
alabama,2007Q2,-0.0012756723501206,201622.9,0.0081588589897954,67.29536611736506,5.109999999999999,-0.09901236488062837,1.1682982045277122,2.313999999999993
alabama,2007Q3,-0.0001550605357638,203021.2,0.0069352241238471,91.67121796159492,4.6499999999999995,-1.4854649657339156,7.857301587301585,1.3079999999999927
alabama,2007Q4,-0.0003867653596337,203466.6,0.0021938595575239,142.98134287259333,3.893333333333333,1.8467063738999023,0.4406374007936549,2.5506666666667
alabama,2008Q1,-0.0016566131374586,202569.5,-0.0044090774603793,226.264319096147,2.223333333333333,0.25064797986422094,4.090320184426226,2.2799999999999727
alabama,2008Q2,-0.0027781047402956,203521.2,0.0046981406381514,114.74755179026116,1.9400000000000002,-0.1015006616894304,-5.447195184426228,2.768000000000029
alaska,2005Q2,0.002222591208975,44542.3,0.0117754219866936,113.34081214071736,3.1833333333333336,-0.16404676820911135,0.6202945696721329,1.299999999999983
alaska,2005Q3,0.0007029050285835,44267.3,-0.0061739066011409,64.20324355611993,3.783333333333333,0.18800643497834746,-1.1565625000000015,2.933333333333337
alaska,2005Q4,0.0003906817195792,44793.8,0.011893655135958,114.2375822128757,4.296666666666667,-0.0946281257421937,0.5309647817460323,1.8333333333333144
alaska,2006Q1,0.0018697096453511,45815.9,0.0228178899758448,105.75660519532144,4.633333333333333,0.3231746289401334,-0.7393266769073215,1.0333333333333599
alaska,2006Q2,0.002008992723581,47205.1,0.0303213513212661,176.34621793821566,5.08,-0.06388394773967976,2.486310803891447,1.799999999999983
alaska,2006Q3,0.0010663481668432,47812.7,0.0128714905804669,106.0661280383898,5.193333333333334,-0.03460505192805419,-0.9207936507936498,1.9000000000000057
alaska,2006Q4,0.0009692760282644,49351.2,0.0321776431784861,150.41245284792933,5.1499999999999995,0.045636183155590704,-2.5730158730158728,-0.8333333333333144
alaska,2007Q1,-6.506066380377688e-05,49737.7,0.0078316231418891,110.8103835412184,5.1499999999999995,0.04336043360433606,1.5286859224564147,1.9836666666666645
alaska,2007Q2,-0.0001943119392916,50520.8,0.0157445961514104,94.55871648624596,5.109999999999999,-0.09901236488062837,1.1682982045277122,2.313999999999993
alaska,2007Q3,0.0013379991863361,50563.9,0.0008531139649412,69.86513145718433,4.6499999999999995,-1.4854649657339156,7.857301587301585,1.3079999999999927
alaska,2007Q4,0.001585349520745,49684.7,-0.0173878992720103,129.90102479346766,3.893333333333333,1.8467063738999023,0.4406374007936549,2.5506666666667
alaska,2008Q1,0.0015335805536199,48550.1,-0.0228360038402163,123.74627977184066,2.223333333333333,0.25064797986422094,4.090320184426226,2.2799999999999727
alaska,2008Q2,0.0012120411726728,47477.7,-0.022088522989654,88.6478365701209,1.9400000000000002,-0.1015006616894304,-5.447195184426228,2.768000000000029
california,2005Q2,0.002475618010702,2029374.2,0.0086565442532187,118.5254220981448,3.1833333333333336,-0.16404676820911135,0.6202945696721329,1.299999999999983
california,2005Q3,0.001239915492568,2056154.2,0.0131961862923062,114.29666936605422,3.783333333333333,0.18800643497834746,-1.1565625000000015,2.933333333333337
california,2005Q4,0.0005050335867996,2071078.0,0.0072581132290565,93.5722170463013,4.296666666666667,-0.0946281257421937,0.5309647817460323,1.8333333333333144
california,2006Q1,0.0010073619277539,2114085.7,0.0207658523725327,65.7294767096575,4.633333333333333,0.3231746289401334,-0.7393266769073215,1.0333333333333599
california,2006Q2,0.000938978999173,2109040.3,-0.0023865636099805,135.872276550515,5.08,-0.06388394773967976,2.486310803891447,1.799999999999983
california,2006Q3,0.0015033608754215,2121481.1,0.0058987967181092,105.97200027096244,5.193333333333334,-0.03460505192805419,-0.9207936507936498,1.9000000000000057
california,2006Q4,0.0017851176814944,2137134.4,0.0073784772346072,62.70141484757196,5.1499999999999995,0.045636183155590704,-2.5730158730158728,-0.8333333333333144
california,2007Q1,0.0005633618558284,2126879.2,-0.0047985751387463,97.34225993929311,5.1499999999999995,0.04336043360433606,1.5286859224564147,1.9836666666666645
california,2007Q2,0.0002565509548861,2153290.5,0.0124178655750639,94.41689868405196,5.109999999999999,-0.09901236488062837,1.1682982045277122,2.313999999999993
california,2007Q3,0.0004869062959548,2180276.5,0.0125324474333583,112.00829546520376,4.6499999999999995,-1.4854649657339156,7.857301587301585,1.3079999999999927
california,2007Q4,0.0003980603651914,2215315.5,0.0160708974297525,143.22623767660468,3.893333333333333,1.8467063738999023,0.4406374007936549,2.5506666666667
california,2008Q1,-0.0002185241032752,2180243.6,-0.0158315598839081,238.0455493009433,2.223333333333333,0.25064797986422094,4.090320184426226,2.2799999999999727
california,2008Q2,-0.0010321272393149,2224915.6,0.0204894535638127,198.57878606563563,1.9400000000000002,-0.1015006616894304,-5.447195184426228,2.768000000000029
colorado,2005Q2,0.0019762795561458,262351.6,0.0022447700982564,64.02451242707757,3.1833333333333336,-0.16404676820911135,0.6202945696721329,1.299999999999983
colorado,2005Q3,0.0020520662967713,263133.9,0.0029818762302193,87.63018218169077,3.783333333333333,0.18800643497834746,-1.1565625000000015,2.933333333333337
colorado,2005Q4,0.0029998249722183,260722.2,-0.0091652956916612,111.09153137911343,4.296666666666667,-0.0946281257421937,0.5309647817460323,1.8333333333333144
colorado,2006Q1,0.0036705001275022,267639.9,0.0265328384004124,75.12546872922323,4.633333333333333,0.3231746289401334,-0.7393266769073215,1.0333333333333599
colorado,2006Q2,0.0026873191611189,265918.0,-0.0064336446097911,89.94574529876381,5.08,-0.06388394773967976,2.486310803891447,1.799999999999983
colorado,2006Q3,0.0025877370734896,269711.5,0.0142656758850472,92.14128343355956,5.193333333333334,-0.03460505192805419,-0.9207936507936498,1.9000000000000057
colorado,2006Q4,0.0021861881042166,269493.8,-0.0008071587603791,54.06274776170327,5.1499999999999995,0.045636183155590704,-2.5730158730158728,-0.8333333333333144
colorado,2007Q1,0.0010651421989424,273536.6,0.0150014582895783,62.0615924535025,5.1499999999999995,0.04336043360433606,1.5286859224564147,1.9836666666666645
colorado,2007Q2,0.0016166180144722,277187.3,0.0133462944264131,50.91155299875553,5.109999999999999,-0.09901236488062837,1.1682982045277122,2.313999999999993
colorado,2007Q3,0.0019233205756018,279588.8,0.0086638168487518,114.94035520060886,4.6499999999999995,-1.4854649657339156,7.857301587301585,1.3079999999999927
colorado,2007Q4,0.0013489437263237,284622.6,0.0180042977401098,97.3589447530381,3.893333333333333,1.8467063738999023,0.4406374007936549,2.5506666666667
colorado,2008Q1,0.0001037440293613,281408.9,-0.0112910921339344,167.43005742524568,2.223333333333333,0.25064797986422094,4.090320184426226,2.2799999999999727
colorado,2008Q2,-0.0009263959436783,283761.3,0.0083593660328438,92.5043004299566,1.9400000000000002,-0.1015006616894304,-5.447195184426228,2.768000000000029
connecticut,2005Q2,0.0028641161979046,257460.7,0.0046560722682353,87.80207676417622,3.1833333333333336,-0.16404676820911135,0.6202945696721329,1.299999999999983
connecticut,2005Q3,0.0020655700326489,257626.4,0.0006435933717261,124.2086187326435,3.783333333333333,0.18800643497834746,-1.1565625000000015,2.933333333333337
connecticut,2005Q4,0.0023588224486953,261460.2,0.0148812388792454,111.0843204015411,4.296666666666667,-0.0946281257421937,0.5309647817460323,1.8333333333333144
connecticut,2006Q1,0.0024923875483116,270061.6,0.0328975499903998,98.48109082776834,4.633333333333333,0.3231746289401334,-0.7393266769073215,1.0333333333333599
connecticut,2006Q2,0.0014201275868666,267848.9,-0.0081933158953363,84.79486645464313,5.08,-0.06388394773967976,2.486310803891447,1.799999999999983
connecticut,2006Q3,0.001690846520405,268090.5,0.0009020010909135,82.45085486552233,5.193333333333334,-0.03460505192805419,-0.9207936507936498,1.9000000000000057
connecticut,2006Q4,0.0018803406733232,271913.2,0.0142589909004609,62.561498200076926,5.1499999999999995,0.045636183155590704,-2.5730158730158728,-0.8333333333333144
connecticut,2007Q1,0.0010657699712655,280503.1,0.0315905958224902,54.98350406975057,5.1499999999999995,0.04336043360433606,1.5286859224564147,1.9836666666666645
connecticut,2007Q2,0.0004001764992259,278775.6,-0.0061585772135851,81.38550502088096,5.109999999999999,-0.09901236488062837,1.1682982045277122,2.313999999999993
connecticut,2007Q3,0.0005561259650241,278548.0,-0.000816427262644,76.61297954438653,4.6499999999999995,-1.4854649657339156,7.857301587301585,1.3079999999999927
connecticut,2007Q4,0.0008105544825707,276114.8,-0.0087352987635883,95.68463864360504,3.893333333333333,1.8467063738999023,0.4406374007936549,2.5506666666667
connecticut,2008Q1,9.363305283497753e-05,289701.3,0.0492059824391883,213.352274597751,2.223333333333333,0.25064797986422094,4.090320184426226,2.2799999999999727
connecticut,2008Q2,-0.0007194370192119,285823.5,-0.0133855112144819,182.30557624071105,1.9400000000000002,-0.1015006616894304,-5.447195184426228,2.768000000000029
florida,2005Q2,0.0049161357856376,877633.4,0.0064049226648075,79.36161920400883,3.1833333333333336,-0.16404676820911135,0.6202945696721329,1.299999999999983
florida,2005Q3,0.0036620965457583,892662.4,0.0171244622185071,105.500610966201,3.783333333333333,0.18800643497834746,-1.1565625000000015,2.933333333333337
florida,2005Q4,0.0025333507492384,890314.1,-0.0026306697806472,69.64756069007417,4.296666666666667,-0.0946281257421937,0.5309647817460323,1.8333333333333144
florida,2006Q1,0.002874697371711,902478.3,0.0136628185490941,84.15633862827553,4.633333333333333,0.3231746289401334,-0.7393266769073215,1.0333333333333599
florida,2006Q2,0.0027583673636476,905832.1,0.0037162112374335,102.76254094655016,5.08,-0.06388394773967976,2.486310803891447,1.799999999999983
florida,2006Q3,0.0026452406384764,907829.5,0.0022050444006125,81.48399057356346,5.193333333333334,-0.03460505192805419,-0.9207936507936498,1.9000000000000057
florida,2006Q4,0.0021057393842454,921055.6,0.0145689251120391,63.16022865967904,5.1499999999999995,0.045636183155590704,-2.5730158730158728,-0.8333333333333144
florida,2007Q1,0.000620129384671,915009.6,-0.0065642074159257,72.69310819175978,5.1499999999999995,0.04336043360433606,1.5286859224564147,1.9836666666666645
florida,2007Q2,-0.0004968270987895,921777.1,0.0073960972649904,97.3889888363401,5.109999999999999,-0.09901236488062837,1.1682982045277122,2.313999999999993
florida,2007Q3,-0.0005739139858527,928467.5,0.0072581538421816,117.59329147671748,4.6499999999999995,-1.4854649657339156,7.857301587301585,1.3079999999999927
florida,2007Q4,-0.0004704750913485,923899.0,-0.0049204737914897,163.294703161969,3.893333333333333,1.8467063738999023,0.4406374007936549,2.5506666666667
florida,2008Q1,-0.0017051421246078,909549.6,-0.0155313513706585,208.22470572264035,2.223333333333333,0.25064797986422094,4.090320184426226,2.2799999999999727
florida,2008Q2,-0.0028200346061462,905576.0,-0.0043687557006236,169.83096717501465,1.9400000000000002,-0.1015006616894304,-5.447195184426228,2.768000000000029
georgia,2005Q2,0.0034510178549346,479548.8,0.0053661592337939,123.25161805610854,3.1833333333333336,-0.16404676820911135,0.6202945696721329,1.299999999999983
georgia,2005Q3,0.002308146950807,480522.6,0.0020306588192902,174.000031834316,3.783333333333333,0.18800643497834746,-1.1565625000000015,2.933333333333337
georgia,2005Q4,0.0021866685376057,486292.7,0.0120079679915159,106.9015084686929,4.296666666666667,-0.0946281257421937,0.5309647817460323,1.8333333333333144
georgia,2006Q1,0.0027129603350681,483793.8,-0.0051386747117528,119.61984150300668,4.633333333333333,0.3231746289401334,-0.7393266769073215,1.0333333333333599
georgia,2006Q2,0.0025695638390868,485066.7,0.0026310796045754,132.2438634375945,5.08,-0.06388394773967976,2.486310803891447,1.799999999999983
georgia,2006Q3,0.0031621801231984,488063.4,0.0061779132642996,93.59010625598216,5.193333333333334,-0.03460505192805419,-0.9207936507936498,1.9000000000000057
georgia,2006Q4,0.0029784216364993,493175.8,0.01047486863387,84.03385106233829,5.1499999999999995,0.045636183155590704,-2.5730158730158728,-0.8333333333333144
georgia,2007Q1,0.0011501557728079,492348.7,-0.001677089589554,57.80095608985656,5.1499999999999995,0.04336043360433606,1.5286859224564147,1.9836666666666645
georgia,2007Q2,0.0005268263707787,492181.4,-0.0003397998207367,61.7948369292097,5.109999999999999,-0.09901236488062837,1.1682982045277122,2.313999999999993
georgia,2007Q3,0.0010929646348096,491679.7,-0.0010193396174662,77.13550217264826,4.6499999999999995,-1.4854649657339156,7.857301587301585,1.3079999999999927
georgia,2007Q4,0.0009891498847537,492745.0,0.0021666544297029,80.22815336479503,3.893333333333333,1.8467063738999023,0.4406374007936549,2.5506666666667
georgia,2008Q1,0.000765228635321,484755.7,-0.0162138631543699,151.75904010132933,2.223333333333333,0.25064797986422094,4.090320184426226,2.2799999999999727
georgia,2008Q2,0.0006557083107504,488654.1,0.0080419889853795,99.61190689737032,1.9400000000000002,-0.1015006616894304,-5.447195184426228,2.768000000000029
idaho,2005Q2,0.004006265731871,59144.2,0.0140071870413802,147.84887045877733,3.1833333333333336,-0.16404676820911135,0.6202945696721329,1.299999999999983
idaho,2005Q3,0.0026262417946311,60007.1,0.0145897653531539,101.56076604672228,3.783333333333333,0.18800643497834746,-1.1565625000000015,2.933333333333337
idaho,2005Q4,0.0017227397269073,59849.1,-0.0026330217590918,62.61446523278929,4.296666666666667,-0.0946281257421937,0.5309647817460323,1.8333333333333144
idaho,2006Q1,0.00182393558331,60754.4,0.0151263761693993,58.77273698002977,4.633333333333333,0.3231746289401334,-0.7393266769073215,1.0333333333333599
idaho,2006Q2,0.0018885224059762,61356.4,0.0099087473499861,66.51795769146,5.08,-0.06388394773967976,2.486310803891447,1.799999999999983
idaho,2006Q3,0.0026894182102528,60080.4,-0.0207965265237204,77.0946907637995,5.193333333333334,-0.03460505192805419,-0.9207936507936498,1.9000000000000057
idaho,2006Q4,0.0026674432499672,60763.0,0.0113614423339392,79.152282906379,5.1499999999999995,0.045636183155590704,-2.5730158730158728,-0.8333333333333144
idaho,2007Q1,0.0014596676261563,61032.9,0.0044418478350312,64.36294341551952,5.1499999999999995,0.04336043360433606,1.5286859224564147,1.9836666666666645
idaho,2007Q2,0.0008935721100532,61326.9,0.0048170740698869,52.86076776536586,5.109999999999999,-0.09901236488062837,1.1682982045277122,2.313999999999993
idaho,2007Q3,-9.30625484557579e-05,61821.4,0.0080633457748557,79.35522493671498,4.6499999999999995,-1.4854649657339156,7.857301587301585,1.3079999999999927
idaho,2007Q4,-0.0009335109424345,63067.1,0.0201499804274893,85.8195747857287,3.893333333333333,1.8467063738999023,0.4406374007936549,2.5506666666667
idaho,2008Q1,-0.0013365776907096,63182.4,0.0018282115397727,138.36254197292502,2.223333333333333,0.25064797986422094,4.090320184426226,2.2799999999999727
idaho,2008Q2,-0.0016337280583794,64527.5,0.0212891564739547,118.72134661346398,1.9400000000000002,-0.1015006616894304,-5.447195184426228,2.768000000000029
illinois,2005Q2,0.0014740503438935,739052.6,0.0001634792277176,84.27408673600543,3.1833333333333336,-0.16404676820911135,0.6202945696721329,1.299999999999983
illinois,2005Q3,0.0014827252041712,743557.6,0.0060956419069495,59.15831402298087,3.783333333333333,0.18800643497834746,-1.1565625000000015,2.933333333333337
illinois,2005Q4,0.0017461832791641,743452.2,-0.0001417509551379,55.80262393625727,4.296666666666667,-0.0946281257421937,0.5309647817460323,1.8333333333333144
illinois,2006Q1,0.0027938357049341,757875.8,0.0194008437933199,54.84482742723114,4.633333333333333,0.3231746289401334,-0.7393266769073215,1.0333333333333599
illinois,2006Q2,0.0030889610607127,758270.4,0.000520665787191,71.7144451699058,5.08,-0.06388394773967976,2.486310803891447,1.799999999999983
illinois,2006Q3,0.0029849544249023,758160.5,-0.0001449351049441,71.7045970756521,5.193333333333334,-0.03460505192805419,-0.9207936507936498,1.9000000000000057
illinois,2006Q4,0.0011983457699514,764996.1,0.0090160328848574,46.48092793809443,5.1499999999999995,0.045636183155590704,-2.5730158730158728,-0.8333333333333144
illinois,2007Q1,-0.0004750296154117,764332.9,-0.000866932524231,55.73986531062536,5.1499999999999995,0.04336043360433606,1.5286859224564147,1.9836666666666645
illinois,2007Q2,0.0006005773273257,768292.9,0.0051809885456979,54.16792084065133,5.109999999999999,-0.09901236488062837,1.1682982045277122,2.313999999999993
illinois,2007Q3,0.0010186989554438,769950.8,0.0021579009776089,58.32833139506473,4.6499999999999995,-1.4854649657339156,7.857301587301585,1.3079999999999927
illinois,2007Q4,0.000609611565715,775709.9,0.0074798285812547,85.4391218399034,3.893333333333333,1.8467063738999023,0.4406374007936549,2.5506666666667
illinois,2008Q1,-0.0008426917447371,763659.5,-0.0155346734649126,157.81058568662868,2.223333333333333,0.25064797986422094,4.090320184426226,2.2799999999999727
illinois,2008Q2,-0.0039224325719633,767475.2,0.0049965986149584,89.61572489799414,1.9400000000000002,-0.1015006616894304,-5.447195184426228,2.768000000000029
indiana,2005Q2,0.0025202972577145,306000.2,0.0079028092472717,99.95409217030726,3.1833333333333336,-0.16404676820911135,0.6202945696721329,1.299999999999983
indiana,2005Q3,0.0016577806052457,307860.8,0.0060803881827526,120.53265603627432,3.783333333333333,0.18800643497834746,-1.1565625000000015,2.933333333333337
indiana,2005Q4,0.0017398367452407,307916.5,0.0001809259249634,77.94217852932549,4.296666666666667,-0.0946281257421937,0.5309647817460323,1.8333333333333144
indiana,2006Q1,0.0013500274624469,310651.5,0.0088822781500828,79.73607137479183,4.633333333333333,0.3231746289401334,-0.7393266769073215,1.0333333333333599
indiana,2006Q2,-5.900378083593486e-05,311600.5,0.0030548701680177,77.87086885241453,5.08,-0.06388394773967976,2.486310803891447,1.799999999999983
indiana,2006Q3,0.0004194275763823,312644.8,0.0033514066890136,75.7578700197997,5.193333333333334,-0.03460505192805419,-0.9207936507936498,1.9000000000000057
indiana,2006Q4,0.0003964626132443,315205.4,0.0081901250236691,54.6067308370319,5.1499999999999995,0.045636183155590704,-2.5730158730158728,-0.8333333333333144
indiana,2007Q1,-0.0016919532161329,315549.9,0.001092938128598,53.72935541444853,5.1499999999999995,0.04336043360433606,1.5286859224564147,1.9836666666666645
indiana,2007Q2,-0.0019295513921533,321548.8,0.0190109393157784,73.34558702308914,5.109999999999999,-0.09901236488062837,1.1682982045277122,2.313999999999993
indiana,2007Q3,0.00018951827861,324923.4,0.0104948300226903,102.67544525494289,4.6499999999999995,-1.4854649657339156,7.857301587301585,1.3079999999999927
indiana,2007Q4,0.0018720748478431,328624.6,0.0113909924616077,120.96115598089284,3.893333333333333,1.8467063738999023,0.4406374007936549,2.5506666666667
indiana,2008Q1,0.0007984354015058,328175.7,-0.0013659963374621,193.059505087314,2.223333333333333,0.25064797986422094,4.090320184426226,2.2799999999999727
indiana,2008Q2,-0.0002901247513733,328587.2,0.0012539014924017,125.57069286186004,1.9400000000000002,-0.1015006616894304,-5.447195184426228,2.768000000000029
iowa,2005Q2,0.0026661980619773,153673.2,0.0022468070230818,73.57830003097352,3.1833333333333336,-0.16404676820911135,0.6202945696721329,1.299999999999983
iowa,2005Q3,0.0014515191960579,154585.8,0.0059385761473047,93.27463161649398,3.783333333333333,0.18800643497834746,-1.1565625000000015,2.933333333333337
iowa,2005Q4,0.0015465761786059,152919.4,-0.0107797740801548,63.44896687805893,4.296666666666667,-0.0946281257421937,0.5309647817460323,1.8333333333333144
iowa,2006Q1,0.0032838594979724,154648.7,0.0113085717050944,56.507702249320864,4.633333333333333,0.3231746289401334,-0.7393266769073215,1.0333333333333599
iowa,2006Q2,0.0015525033772553,155912.3,0.0081707767346248,76.5121680066819,5.08,-0.06388394773967976,2.486310803891447,1.799999999999983
iowa,2006Q3,0.0007791813470808,154888.1,-0.0065690776160699,75.69132413188224,5.193333333333334,-0.03460505192805419,-0.9207936507936498,1.9000000000000057
iowa,2006Q4,0.0008883480245847,157368.7,0.01601543307717,56.62816292739367,5.1499999999999995,0.045636183155590704,-2.5730158730158728,-0.8333333333333144
iowa,2007Q1,-0.000854869891408,160806.5,0.0218455131166488,62.53421627506051,5.1499999999999995,0.04336043360433606,1.5286859224564147,1.9836666666666645
iowa,2007Q2,-0.0002041096423484,163468.8,0.0165559228016278,56.29314150522473,5.109999999999999,-0.09901236488062837,1.1682982045277122,2.313999999999993
iowa,2007Q3,0.000731485967045,163228.4,-0.0014706170229425,87.85154504041292,4.6499999999999995,-1.4854649657339156,7.857301587301585,1.3079999999999927
iowa,2007Q4,0.0014355194233324,163848.5,0.0037989712574528,84.02261879738256,3.893333333333333,1.8467063738999023,0.4406374007936549,2.5506666666667
